:START_ID(Article);:END_ID(Keyword)
1400;processing
3193;asterisk-property
4062;data
12254;data management
7465;data
340;big data
1190;indexing
17341;indexing
6345;data modeling
12831;data storage
5191;RAM
10890;Hardware
18990;data
18724;indexing
9127;model simple security condition
1427;secure computer system
16634;data modeling
18710;data storage
6261;TCP/IP
1734;security policy
11712;star property
16906;data modeling
5869;data storage
16688;data querying
2039;data querying
6997;data querying
7698;processing
12542;Software
10050;secure computer system
12618;security
5457;mathematical model
18577;data management
12063;model simple security condition
4638;indexing
2476;model simple security condition
15427;data querying
11184;Software
14303;big data
10535;data management
19186;indexing
16327;big data
495;data querying
4185;star property
17097;data
1607;big data
10204;RAM
1627;asterisk-property
12984;data modeling
2759;security
2051;ROM
11810;trusted subject
868;secure computer system
16684;data querying
7528;big data
7002;processing
1024;indexing
11227;security
5754;model simple security condition
4722;Software
2423;trusted subject
17622;data management
9382;mathematical model
10210;data management
920;security
15204;indexing
3227;data
3268;indexing
17783;big data
1724;Hardware
18652;data storage
15590;processing
4870;mathematical model
16395;indexing
18947;data modeling
2328;security
1510;processing
6291;asterisk-property
10871;data
2250;data management
19242;processing
18542;processing
14699;data querying
10316;mathematical model
1610;trusted subject
17775;processing
4544;security policy
13912;data modeling
8889;processing
16128;indexing
19883;data querying
13421;data storage
14818;data modeling
17756;data modeling
13363;data
13444;data querying
2956;security policy
263;Software
8922;RAM
9385;processing
8184;mathematical model
17450;processing
17625;data modeling
18262;data modeling
5313;security policy
17527;processing
6489;security
19377;data storage
16126;big data
12326;Hardware
14399;indexing
3357;data storage
1403;security
5218;data querying
4957;processing
5327;security policy
12647;data
1192;TCP/IP
15248;data management
11831;TCP/IP
12848;star property
17112;big data
1270;asterisk-property
10729;RAM
19795;indexing
4474;processing
15544;processing
17994;data querying
19883;data
3815;ROM
925;indexing
7558;data storage
7744;ROM
17113;data management
13791;data modeling
19378;data querying
15602;data storage
11670;data storage
404;secure computer system
18587;data querying
8832;RAM
18449;data
4164;asterisk-property
17407;data storage
14209;data storage
11748;processing
11522;data management
817;TCP/IP
9829;processing
19158;data querying
9702;TCP/IP
17508;data querying
3783;Hardware
3501;asterisk-property
13151;data storage
12587;ROM
14950;processing
13178;big data
4941;data management
8954;RAM
19209;data management
2494;big data
6440;data
6903;Software
4972;security policy
3090;data
15473;data storage
2805;star property
13102;data management
351;big data
7242;security
14344;data querying
12202;data modeling
12676;security
1481;Hardware
8321;big data
564;data modeling
5702;data storage
12167;data querying
7821;RAM
3015;data querying
15;asterisk-property
10344;asterisk-property
6588;secure computer system
12852;Software
16089;indexing
17190;data querying
19165;data modeling
18;security policy
12412;TCP/IP
4449;mathematical model
8781;ROM
7845;model simple security condition
13337;data management
14134;big data
14906;data storage
3559;data
13175;data
10072;asterisk-property
18790;indexing
5466;indexing
17260;data storage
12502;data
420;secure computer system
12159;Software
16380;indexing
16723;data
18087;big data
4617;star property
6134;data storage
2267;Software
6027;star property
16781;data management
3141;big data
17700;data storage
13927;data management
508;asterisk-property
7649;data modeling
19099;indexing
8461;Software
15598;data
6599;processing
10656;asterisk-property
17899;data
13858;data
10782;data
11132;TCP/IP
19352;data management
19230;processing
3077;data querying
1784;processing
10830;big data
4965;data modeling
4882;mathematical model
19531;indexing
4813;data storage
13113;big data
16634;data management
16779;big data
3873;security policy
10442;asterisk-property
6636;data modeling
17352;data management
3871;mathematical model
11526;ROM
10383;data querying
15682;data querying
11047;secure computer system
16370;big data
1915;security policy
11499;data modeling
2353;data storage
15642;data
11015;trusted subject
3706;data
18051;data querying
19594;big data
5263;trusted subject
14299;data modeling
9744;model simple security condition
5570;mathematical model
19151;data
10743;asterisk-property
11775;data
8210;asterisk-property
2565;TCP/IP
8451;data management
5964;data storage
4772;data modeling
7473;ROM
9169;processing
14895;data querying
13377;processing
9686;indexing
5220;indexing
10;indexing
9818;data modeling
9676;data
5605;security policy
18295;indexing
16318;indexing
14221;indexing
13888;big data
15933;data storage
17974;indexing
8910;data querying
16046;data querying
1139;data modeling
8068;ROM
14114;processing
12231;TCP/IP
12294;processing
16603;data management
16009;data management
4133;data management
14156;data management
8750;RAM
7536;model simple security condition
14205;data storage
13353;data querying
18560;big data
19388;data
14936;processing
7363;security policy
7829;mathematical model
10102;data querying
13713;indexing
6793;security policy
5555;security policy
15853;indexing
17600;data
6250;security
5986;big data
17862;data
13017;data storage
16224;processing
15582;indexing
3046;processing
332;data querying
1622;indexing
6285;data modeling
10405;processing
15616;indexing
18825;data querying
6369;star property
2862;model simple security condition
3831;security policy
17811;data querying
9889;processing
15042;indexing
10230;RAM
11505;processing
12539;security
11489;asterisk-property
7508;mathematical model
17251;processing
4512;asterisk-property
4054;RAM
19017;processing
8287;star property
13240;data querying
19231;indexing
1038;security
4611;security
8257;mathematical model
14870;big data
17403;data storage
157;trusted subject
6534;big data
6489;asterisk-property
4811;data storage
12175;data modeling
3012;mathematical model
16698;data querying
6203;trusted subject
5509;processing
2232;data modeling
8208;Software
5493;Hardware
2416;data storage
3690;RAM
6018;big data
8209;Hardware
2916;data modeling
17508;big data
16795;big data
12654;RAM
12868;data modeling
14559;data storage
16627;processing
2378;mathematical model
1935;data modeling
11063;security
2981;data storage
13694;data querying
13286;data querying
16048;indexing
14666;data storage
4493;data management
8571;star property
11059;asterisk-property
13408;data querying
19750;big data
2909;RAM
18730;big data
4503;data storage
15561;data storage
6762;data
14559;data modeling
12361;asterisk-property
10475;Software
16281;big data
18525;big data
16834;indexing
16650;data management
2950;ROM
9287;mathematical model
19273;big data
18551;data querying
108;trusted subject
7910;data
1296;security
15848;data management
22;data
16162;big data
50;data querying
5339;indexing
8744;processing
8935;data
10681;TCP/IP
10690;model simple security condition
9504;security
18740;data modeling
18462;data storage
15244;processing
14278;processing
15256;data modeling
10773;big data
7355;Hardware
13106;data storage
6140;processing
12902;indexing
2962;ROM
2596;trusted subject
10385;data modeling
19436;processing
11804;trusted subject
2187;data management
3083;data management
7743;big data
8742;RAM
13848;data
1213;data modeling
6939;data querying
12961;data storage
2593;asterisk-property
9982;processing
7544;data
11632;indexing
2244;security policy
7302;mathematical model
13335;data querying
11419;processing
15607;big data
13231;big data
8277;mathematical model
13789;processing
17911;processing
2133;model simple security condition
7747;data
18554;data storage
4263;RAM
8024;TCP/IP
17258;data storage
5730;data modeling
3313;data
19157;big data
4681;trusted subject
11817;data modeling
9529;data management
11434;security
5249;mathematical model
13235;processing
1649;data
14995;data modeling
5577;security policy
8183;security
7190;trusted subject
6769;data
10799;star property
4584;data management
13917;data querying
6091;trusted subject
5974;RAM
140;data querying
1340;trusted subject
14552;processing
3539;data
4896;big data
1362;Software
1816;trusted subject
14896;data management
4349;ROM
19920;data storage
6578;secure computer system
13769;data storage
16095;data management
19598;data querying
2682;data storage
16349;big data
2603;data modeling
15441;indexing
8053;Software
13834;data querying
13208;processing
6593;asterisk-property
15557;processing
17614;data storage
11989;processing
82;security
9181;data modeling
12447;data modeling
817;mathematical model
7700;data storage
6223;data management
19109;processing
1883;indexing
13276;data querying
11995;data management
321;big data
16770;data modeling
10482;security policy
13051;data storage
12949;big data
12705;indexing
16109;indexing
7166;big data
19870;data storage
14877;indexing
2638;data querying
7495;data
11148;model simple security condition
7040;RAM
8521;star property
1818;big data
