:START_ID(Article)	:END_ID(Keyword)
7344	indexing
9650	indexing
10310	data
9431	data management
10108	Software
16333	data storage
7470	data
17428	processing
8550	asterisk-property
14180	indexing
16611	data querying
18565	data querying
392	trusted subject
1346	processing
2632	mathematical model
1446	star property
8094	data querying
17234	data management
12837	secure computer system
4157	model simple security condition
19684	data querying
9166	Software
17836	big data
3770	security
6049	big data
6368	data querying
10740	indexing
9767	indexing
9655	mathematical model
3451	indexing
3045	security
8184	Hardware
5684	trusted subject
19661	data storage
680	Hardware
16836	data modeling
17214	processing
19300	data
5775	processing
13420	processing
4098	data storage
9131	data querying
7669	model simple security condition
8253	data storage
10869	indexing
3032	Hardware
5680	RAM
14819	indexing
18336	data management
4880	indexing
12390	data querying
3346	data management
618	RAM
1521	indexing
15726	big data
1868	trusted subject
16183	data querying
19823	data
14666	data modeling
118	secure computer system
7181	trusted subject
10199	processing
9250	indexing
8160	ROM
12528	star property
18579	data storage
8529	data modeling
2723	data
169	ROM
2979	processing
18406	indexing
8311	data
12624	processing
16510	indexing
3574	secure computer system
4439	model simple security condition
8650	data management
12640	processing
17141	data modeling
18490	data storage
9407	indexing
13493	data modeling
85	data
13376	data querying
9961	big data
14116	indexing
13204	data storage
9083	Software
6165	security policy
4464	model simple security condition
13103	processing
18655	big data
2761	indexing
5550	trusted subject
18706	data modeling
12311	Hardware
1624	data
9088	big data
13180	data storage
3528	processing
14042	data modeling
2213	data modeling
3393	Software
3170	processing
5902	TCP/IP
16314	data
9315	data
1097	processing
6532	star property
8742	asterisk-property
2966	data modeling
5114	indexing
16031	data storage
5756	big data
14053	data management
7299	star property
5574	data management
10843	indexing
7671	processing
17388	data
9868	Hardware
8937	asterisk-property
11732	security policy
3791	secure computer system
14966	data querying
15560	processing
10529	Hardware
13443	data
16655	processing
2534	data modeling
6719	security policy
5911	Software
18355	data storage
4548	security policy
13893	processing
8428	ROM
9051	processing
10881	data management
12801	mathematical model
14747	data storage
1287	processing
17789	data
15667	indexing
15247	data modeling
443	star property
1060	Software
16627	data modeling
19637	data querying
13420	data
6088	star property
6044	trusted subject
19503	data storage
6454	Software
16396	processing
12198	indexing
19500	indexing
4992	Hardware
10123	TCP/IP
16760	data management
5699	data storage
11413	ROM
11975	data
19280	data modeling
1036	big data
9891	security
19609	data storage
6297	Software
14769	data
7597	data
7326	ROM
12348	data storage
18346	data management
11578	data modeling
6481	mathematical model
6418	secure computer system
259	big data
17894	big data
8926	security policy
17349	data modeling
18041	big data
6915	indexing
14902	data storage
9894	data querying
16680	processing
4857	processing
3916	data management
6126	data querying
14946	data management
10119	data modeling
2176	big data
1628	data modeling
10519	Software
6471	Hardware
8875	Hardware
1691	model simple security condition
8263	secure computer system
17598	data storage
13248	indexing
7586	processing
16126	data modeling
714	secure computer system
5672	data modeling
1108	processing
9836	mathematical model
4706	TCP/IP
14794	big data
19799	data management
2492	data querying
504	data querying
10585	security policy
17462	data
9265	Hardware
543	model simple security condition
5350	Software
13743	data
2201	model simple security condition
19703	big data
16286	data querying
2362	processing
12141	data querying
12546	processing
6675	TCP/IP
2938	star property
13673	data management
18801	big data
19195	indexing
12937	security policy
18067	data
5756	data
11455	data management
11549	star property
11895	big data
16233	data management
15362	data management
5483	TCP/IP
1132	Hardware
16253	data modeling
17949	indexing
6442	security
18420	indexing
10114	mathematical model
4968	trusted subject
2287	data storage
10879	data storage
1747	data querying
5604	Software
8557	mathematical model
10423	security
12932	RAM
10586	trusted subject
16046	big data
5426	star property
8406	security policy
1156	TCP/IP
87	mathematical model
5609	TCP/IP
2076	big data
19159	data storage
2540	RAM
5053	Hardware
6412	RAM
8085	data modeling
19764	big data
10478	data querying
7072	security
2108	model simple security condition
6080	data management
17917	data management
14866	data modeling
9817	data querying
2832	data management
17706	indexing
15654	indexing
11306	indexing
8785	big data
19817	data storage
18507	indexing
8043	processing
19034	data
1484	TCP/IP
11526	security
17717	data modeling
16234	data storage
9487	RAM
18714	data management
10159	Hardware
4413	ROM
14845	data querying
12102	Hardware
12055	data modeling
7626	star property
636	TCP/IP
9970	mathematical model
8851	mathematical model
15632	processing
13333	data querying
8744	Hardware
7987	processing
5514	data querying
11706	data querying
1410	data management
348	data management
10109	asterisk-property
7026	data modeling
16605	data
741	secure computer system
7466	data management
10524	Software
10259	data storage
13441	data management
13603	indexing
13901	data storage
16773	data management
1008	data management
7047	data querying
16086	big data
7896	star property
8348	processing
7360	ROM
15640	data storage
14581	data management
17366	data storage
3652	RAM
2621	data modeling
8329	data storage
4328	data management
8541	security
13549	data management
2321	ROM
10513	asterisk-property
11589	data modeling
8753	security policy
17326	data management
16694	indexing
485	data management
4393	indexing
4497	data management
11812	data storage
7052	data storage
18947	big data
10224	trusted subject
8304	big data
11232	indexing
1298	asterisk-property
1504	security policy
11376	security policy
12774	ROM
16490	indexing
19017	data storage
1647	RAM
4780	data
6419	asterisk-property
13503	big data
5281	Software
6193	star property
7082	big data
19557	data storage
2321	Software
1933	trusted subject
3345	secure computer system
10178	data querying
1290	security
15014	big data
8128	secure computer system
10591	ROM
15945	data modeling
3300	data modeling
12957	indexing
16093	indexing
18712	data
13149	big data
1958	RAM
3855	data modeling
1312	big data
831	data
1740	data storage
2140	big data
5351	indexing
5093	RAM
11835	indexing
12604	data management
14260	data management
14157	data modeling
2182	security
5715	asterisk-property
14699	processing
11963	big data
3476	secure computer system
4411	indexing
11133	indexing
6189	processing
10496	trusted subject
14861	data querying
9987	secure computer system
1485	data
5548	trusted subject
7782	data management
17317	data
11436	security policy
8914	security
11522	asterisk-property
5749	indexing
2080	TCP/IP
11378	data management
11137	data
644	Hardware
4719	ROM
8975	processing
18668	processing
8205	data storage
2326	trusted subject
5609	trusted subject
8576	TCP/IP
16944	data modeling
18736	processing
10498	data
7478	security policy
251	data modeling
3471	Hardware
10472	data management
12439	TCP/IP
3992	security policy
3091	secure computer system
11118	processing
19518	data querying
908	indexing
5703	ROM
16360	data storage
4775	data querying
5483	model simple security condition
8116	security policy
8195	data storage
12013	processing
16932	data querying
19369	data storage
4369	big data
4739	Hardware
16366	processing
14960	data
18655	data
4087	Software
1297	Hardware
6065	security
7698	RAM
7920	data modeling
8457	data querying
16165	big data
4326	Hardware
13976	big data
6071	TCP/IP
5313	Hardware
5100	processing
14343	data storage
19869	processing
17262	indexing
9090	ROM
11591	TCP/IP
5995	big data
11695	TCP/IP
2944	data management
9010	Hardware
9781	data management
5530	data modeling
3261	data
15275	indexing
16622	data
6387	ROM
1421	RAM
13833	data management
16387	data storage
203	mathematical model
2421	trusted subject
4288	asterisk-property
6553	data
14954	data management
12589	star property
15921	big data
15781	indexing
9976	processing
10262	mathematical model
589	processing
7312	data
1036	data querying
16567	data storage
3529	secure computer system
17264	big data
9350	trusted subject
16406	indexing
2322	processing
8078	mathematical model
1807	data modeling
2183	Hardware
14811	data modeling
17685	indexing
4492	data storage
9615	data modeling
16146	data modeling
13447	data
14171	data modeling
6201	security policy
10112	secure computer system
924	asterisk-property
6881	mathematical model
3431	data storage
2713	data
5397	Hardware
11461	security policy
3745	security policy
1309	data storage
5223	ROM
8885	asterisk-property
4190	Software
6280	processing
9826	model simple security condition
17119	data querying
12462	secure computer system
18657	indexing
12900	data querying
9873	Hardware
6827	data storage
12266	trusted subject
9144	processing
19212	big data
7510	processing
48	processing
1026	asterisk-property
6306	data storage
11643	Hardware
6227	data
7458	trusted subject
9257	mathematical model
9536	model simple security condition
6837	trusted subject
13636	data modeling
2817	data storage
13946	data
2527	processing
1468	trusted subject
6716	Software
1335	data modeling
6161	data querying
12816	ROM
12095	data querying
18035	data querying
629	big data
9700	data modeling
11733	Hardware
12923	mathematical model
12415	security
16241	data
9567	model simple security condition
18858	data modeling
7673	security policy
16256	big data
7090	data storage
10228	data modeling
1168	data modeling
293	star property
4759	Software
6397	data management
10323	RAM
2183	ROM
3282	secure computer system
8946	Software
17434	data querying
4844	security
